Country Code,Country,Date,Core_CPI
KOR,"Korea, Rep.",2015-10-01,100.5
LAO,"Lao, PDR",2015-10-01,99.9
LKA,Sri Lanka,2015-10-01,88.4
LTU,Lithuania,2015-10-01,101.8
LUX,Luxembourg,2015-10-01,100.5
LVA,Latvia,2015-10-01,100.6
MEX,Mexico,2015-10-01,100.9
MKD,North Macedonia,2015-10-01,108.2
MLT,Malta,2015-10-01,100.6
MUS,Mauritius,2015-10-01,96.7
MYS,Malaysia,2015-10-01,112.3
NGA,Nigeria,2015-10-01,172.8
NIC,Nicaragua,2015-10-01,183.9
NLD,Netherlands,2015-10-01,100.3
NOR,Norway,2015-10-01,101.2
NZL,New Zealand,2015-10-01,100.4
PER,Peru,2015-10-01,85.0
PHL,Philippines,2015-10-01,92.8
POL,Poland,2015-10-01,100.1
PRT,Portugal,2015-10-01,100.7
PRY,Paraguay,2015-10-01,91.3
QAT,Qatar,2015-10-01,96.2
ROU,Romania,2015-10-01,100.0
RUS,Russian Federation,2015-10-01,103.3
SGP,Singapore,2015-10-01,95.2
SLV,El Salvador,2015-10-01,105.6
SVK,Slovakia,2015-10-01,100.1
SVN,Slovenia,2015-10-01,100.6
SWE,Sweden,2015-10-01,100.4
THA,Thailand,2015-10-01,98.3
TTO,Trinidad and Tobago,2015-10-01,102.0
TUR,Turkey,2015-10-01,103.9
TWN,"Taiwan, China",2015-10-01,96.3
UGA,Uganda,2015-10-01,94.7
UKR,Ukraine,2015-10-01,184.8
USA,United States,2015-10-01,100.7
ZAF,South Africa,2015-10-01,101.4
ALB,Albania,2016-01-01,95.3
AUS,Australia,2016-01-01,101.2
AUT,Austria,2016-01-01,100.8
BEL,Belgium,2016-01-01,101.4
BLR,Belarus,2016-01-01,391.79
BRA,Brazil,2016-01-01,8174248.2
CAN,Canada,2016-01-01,101.0
CHE,Switzerland,2016-01-01,99.6
CHL,Chile,2016-01-01,103.2
CHN,China,2016-01-01,93.1
COL,Colombia,2016-01-01,103.9
CRI,Costa Rica,2016-01-01,93.8
CYP,Cyprus,2016-01-01,99.6
CZE,Czech Republic,2016-01-01,100.9
DEU,Germany,2016-01-01,100.2
DNK,Denmark,2016-01-01,100.5
DOM,Dominican Republic,2016-01-01,90.1
EGY,"Egypt, Arab Rep.",2016-01-01,62.0
ESP,Spain,2016-01-01,99.5
EST,Estonia,2016-01-01,100.6
FIN,Finland,2016-01-01,100.3
FRA,France,2016-01-01,99.9
GBR,United Kingdom,2016-01-01,100.7
GRC,Greece,2016-01-01,98.9
GTM,Guatemala,2016-01-01,77.7
HKG,"Hong Kong SAR, China",2016-01-01,94.0
HND,Honduras,2016-01-01,292.3
HRV,Croatia,2016-01-01,99.3
HUN,Hungary,2016-01-01,100.8
IDN,Indonesia,2016-01-01,84.9
IND,India,2016-01-01,122.5
IRL,Ireland,2016-01-01,100.1
IRN,"Iran, Islamic Rep.",2016-01-01,29.3
IRQ,Iraq,2016-01-01,104.7
ISL,Iceland,2016-01-01,101.1
ISR,Israel,2016-01-01,99.4
ITA,Italy,2016-01-01,100.0
JOR,Jordan,2016-01-01,90.1
JPN,Japan,2016-01-01,100.1
KOR,"Korea, Rep.",2016-01-01,101.3
LAO,"Lao, PDR",2016-01-01,100.3
LKA,Sri Lanka,2016-01-01,89.3
LTU,Lithuania,2016-01-01,101.4
LUX,Luxembourg,2016-01-01,100.3
LVA,Latvia,2016-01-01,100.3
MEX,Mexico,2016-01-01,101.7
MKD,North Macedonia,2016-01-01,108.7
MLT,Malta,2016-01-01,100.9
MUS,Mauritius,2016-01-01,97.4
MYS,Malaysia,2016-01-01,112.9
NGA,Nigeria,2016-01-01,178.4
NIC,Nicaragua,2016-01-01,185.9
NLD,Netherlands,2016-01-01,99.9
NOR,Norway,2016-01-01,102.0
NZL,New Zealand,2016-01-01,101.0
PER,Peru,2016-01-01,86.0
PHL,Philippines,2016-01-01,92.9
POL,Poland,2016-01-01,99.5
PRT,Portugal,2016-01-01,99.8
PRY,Paraguay,2016-01-01,92.5
QAT,Qatar,2016-01-01,96.8
ROU,Romania,2016-01-01,99.6
RUS,Russian Federation,2016-01-01,105.0
SGP,Singapore,2016-01-01,95.5
SLV,El Salvador,2016-01-01,105.7
SVK,Slovakia,2016-01-01,100.3
SVN,Slovenia,2016-01-01,99.4
SWE,Sweden,2016-01-01,100.3
THA,Thailand,2016-01-01,98.6
TTO,Trinidad and Tobago,2016-01-01,102.3
TUR,Turkey,2016-01-01,105.5
TWN,"Taiwan, China",2016-01-01,96.4
UGA,Uganda,2016-01-01,96.2
UKR,Ukraine,2016-01-01,187.0
USA,United States,2016-01-01,101.4
ZAF,South Africa,2016-01-01,103.5
ALB,Albania,2016-04-01,95.5
AUS,Australia,2016-04-01,101.5
AUT,Austria,2016-04-01,101.5
BEL,Belgium,2016-04-01,101.9
BLR,Belarus,2016-04-01,402.32
BRA,Brazil,2016-04-01,8321003.3
CAN,Canada,2016-04-01,102.0
CHE,Switzerland,2016-04-01,100.1
CHL,Chile,2016-04-01,103.9
CHN,China,2016-04-01,93.6
COL,Colombia,2016-04-01,105.8
CRI,Costa Rica,2016-04-01,94.1
CYP,Cyprus,2016-04-01,99.3
CZE,Czech Republic,2016-04-01,101.6
DEU,Germany,2016-04-01,101.1
DNK,Denmark,2016-04-01,100.9
DOM,Dominican Republic,2016-04-01,90.5
EGY,"Egypt, Arab Rep.",2016-04-01,65.0
ESP,Spain,2016-04-01,101.2
EST,Estonia,2016-04-01,101.5
FIN,Finland,2016-04-01,101.0
FRA,France,2016-04-01,100.6
GBR,United Kingdom,2016-04-01,101.4
GRC,Greece,2016-04-01,100.8
GTM,Guatemala,2016-04-01,78.3
HKG,"Hong Kong SAR, China",2016-04-01,93.9
HND,Honduras,2016-04-01,294.5
HRV,Croatia,2016-04-01,100.3
HUN,Hungary,2016-04-01,101.4
IDN,Indonesia,2016-04-01,85.6
IND,India,2016-04-01,124.3
IRL,Ireland,2016-04-01,101.3
IRN,"Iran, Islamic Rep.",2016-04-01,29.9
IRQ,Iraq,2016-04-01,103.9
ISL,Iceland,2016-04-01,102.0
ISR,Israel,2016-04-01,100.0
ITA,Italy,2016-04-01,100.4
JOR,Jordan,2016-04-01,90.7
JPN,Japan,2016-04-01,100.6
KOR,"Korea, Rep.",2016-04-01,101.8
LAO,"Lao, PDR",2016-04-01,100.5
LKA,Sri Lanka,2016-04-01,91.6
LTU,Lithuania,2016-04-01,102.6
LUX,Luxembourg,2016-04-01,101.1
LVA,Latvia,2016-04-01,101.9
MEX,Mexico,2016-04-01,102.3
MKD,North Macedonia,2016-04-01,109.1
MLT,Malta,2016-04-01,101.1
MUS,Mauritius,2016-04-01,97.6
MYS,Malaysia,2016-04-01,113.3
NGA,Nigeria,2016-04-01,186.5
NIC,Nicaragua,2016-04-01,187.3
NLD,Netherlands,2016-04-01,100.8
NOR,Norway,2016-04-01,103.1
NZL,New Zealand,2016-04-01,101.0
PER,Peru,2016-04-01,86.8
PHL,Philippines,2016-04-01,93.5
POL,Poland,2016-04-01,99.8
PRT,Portugal,2016-04-01,101.3
PRY,Paraguay,2016-04-01,93.1
QAT,Qatar,2016-04-01,97.1
ROU,Romania,2016-04-01,99.6
RUS,Russian Federation,2016-04-01,106.7
SGP,Singapore,2016-04-01,95.8
SLV,El Salvador,2016-04-01,105.6
SVK,Slovakia,2016-04-01,100.6
SVN,Slovenia,2016-04-01,101.1
SWE,Sweden,2016-04-01,100.9
THA,Thailand,2016-04-01,98.8
TTO,Trinidad and Tobago,2016-04-01,103.1
TUR,Turkey,2016-04-01,108.6
TWN,"Taiwan, China",2016-04-01,96.5
UGA,Uganda,2016-04-01,97.6
UKR,Ukraine,2016-04-01,188.8
USA,United States,2016-04-01,102.1
ZAF,South Africa,2016-04-01,105.2
ALB,Albania,2016-07-01,95.9
AUS,Australia,2016-07-01,102.1
AUT,Austria,2016-07-01,101.4
BEL,Belgium,2016-07-01,102.3
BLR,Belarus,2016-07-01,409.89
BRA,Brazil,2016-07-01,8439516.5
CAN,Canada,2016-07-01,102.3
CHE,Switzerland,2016-07-01,99.6
CHL,Chile,2016-07-01,104.3
CHN,China,2016-07-01,94.1
COL,Colombia,2016-07-01,106.8
CRI,Costa Rica,2016-07-01,94.5
CYP,Cyprus,2016-07-01,99.2
CZE,Czech Republic,2016-07-01,101.9
DEU,Germany,2016-07-01,101.9
DNK,Denmark,2016-07-01,100.8
DOM,Dominican Republic,2016-07-01,91.0
EGY,"Egypt, Arab Rep.",2016-07-01,67.1
ESP,Spain,2016-07-01,100.5
EST,Estonia,2016-07-01,101.7
FIN,Finland,2016-07-01,101.1
FRA,France,2016-07-01,100.6
GBR,United Kingdom,2016-07-01,101.8
GRC,Greece,2016-07-01,99.1
GTM,Guatemala,2016-07-01,78.9
HKG,"Hong Kong SAR, China",2016-07-01,94.7
HND,Honduras,2016-07-01,297.1
HRV,Croatia,2016-07-01,100.7
HUN,Hungary,2016-07-01,101.7
IDN,Indonesia,2016-07-01,86.3
IND,India,2016-07-01,125.6
IRL,Ireland,2016-07-01,101.6
IRN,"Iran, Islamic Rep.",2016-07-01,30.2
IRQ,Iraq,2016-07-01,104.6
ISL,Iceland,2016-07-01,102.3
ISR,Israel,2016-07-01,100.5
ITA,Italy,2016-07-01,101.0
JOR,Jordan,2016-07-01,91.5
JPN,Japan,2016-07-01,100.4
KOR,"Korea, Rep.",2016-07-01,102.2
KWT,Kuwait,2016-07-01,112.1
LAO,"Lao, PDR",2016-07-01,100.5
LKA,Sri Lanka,2016-07-01,92.5
LTU,Lithuania,2016-07-01,102.4
LUX,Luxembourg,2016-07-01,100.9
LVA,Latvia,2016-07-01,101.9
MEX,Mexico,2016-07-01,103.1
MKD,North Macedonia,2016-07-01,109.2
MLT,Malta,2016-07-01,101.2
MUS,Mauritius,2016-07-01,98.1
MYS,Malaysia,2016-07-01,114.0
NGA,Nigeria,2016-07-01,193.0
NIC,Nicaragua,2016-07-01,189.1
NLD,Netherlands,2016-07-01,101.4
NOR,Norway,2016-07-01,103.7
NZL,New Zealand,2016-07-01,101.4
PER,Peru,2016-07-01,87.5
PHL,Philippines,2016-07-01,94.0
POL,Poland,2016-07-01,99.8
PRT,Portugal,2016-07-01,100.6
PRY,Paraguay,2016-07-01,94.5
QAT,Qatar,2016-07-01,97.9
ROU,Romania,2016-07-01,99.7
RUS,Russian Federation,2016-07-01,108.4
SGP,Singapore,2016-07-01,96.1
SLV,El Salvador,2016-07-01,105.4
SVK,Slovakia,2016-07-01,100.6
SVN,Slovenia,2016-07-01,100.7
SWE,Sweden,2016-07-01,101.0
THA,Thailand,2016-07-01,98.9
TTO,Trinidad and Tobago,2016-07-01,103.5
TUR,Turkey,2016-07-01,110.3
TWN,"Taiwan, China",2016-07-01,96.8
UGA,Uganda,2016-07-01,98.2
UKR,Ukraine,2016-07-01,192.0
USA,United States,2016-07-01,102.5
ZAF,South Africa,2016-07-01,106.3
ALB,Albania,2016-10-01,96.5
AUS,Australia,2016-10-01,102.4
AUT,Austria,2016-10-01,102.2
BEL,Belgium,2016-10-01,102.3
BLR,Belarus,2016-10-01,419.23
BRA,Brazil,2016-10-01,8535144.5
CAN,Canada,2016-10-01,102.4
CHE,Switzerland,2016-10-01,99.4
CHL,Chile,2016-10-01,104.6
CHN,China,2016-10-01,94.6
COL,Colombia,2016-10-01,107.5
CRI,Costa Rica,2016-10-01,94.8
CYP,Cyprus,2016-10-01,99.4
CZE,Czech Republic,2016-10-01,102.1
DEU,Germany,2016-10-01,101.5
DNK,Denmark,2016-10-01,100.6
DOM,Dominican Republic,2016-10-01,91.5
EGY,"Egypt, Arab Rep.",2016-10-01,73.3
ESP,Spain,2016-10-01,102.1
EST,Estonia,2016-10-01,101.6
FIN,Finland,2016-10-01,101.4
FRA,France,2016-10-01,100.5
GBR,United Kingdom,2016-10-01,102.5
GRC,Greece,2016-10-01,100.3
GTM,Guatemala,2016-10-01,79.4
HKG,"Hong Kong SAR, China",2016-10-01,94.3
HND,Honduras,2016-10-01,299.9
HRV,Croatia,2016-10-01,100.6
HUN,Hungary,2016-10-01,102.0
IDN,Indonesia,2016-10-01,86.9
IND,India,2016-10-01,127.1
IRL,Ireland,2016-10-01,100.5
IRN,"Iran, Islamic Rep.",2016-10-01,30.4
IRQ,Iraq,2016-10-01,104.3
ISL,Iceland,2016-10-01,103.2
ISR,Israel,2016-10-01,100.2
ITA,Italy,2016-10-01,100.5
JOR,Jordan,2016-10-01,92.9
JPN,Japan,2016-10-01,100.5
KOR,"Korea, Rep.",2016-10-01,102.2
KWT,Kuwait,2016-10-01,112.4
LAO,"Lao, PDR",2016-10-01,100.6
LKA,Sri Lanka,2016-10-01,94.1
LTU,Lithuania,2016-10-01,103.4
LUX,Luxembourg,2016-10-01,101.4
LVA,Latvia,2016-10-01,102.4
MEX,Mexico,2016-10-01,104.0
MKD,North Macedonia,2016-10-01,109.5
MLT,Malta,2016-10-01,101.4
MUS,Mauritius,2016-10-01,98.4
MYS,Malaysia,2016-10-01,114.4
NGA,Nigeria,2016-10-01,198.2
NIC,Nicaragua,2016-10-01,191.5
NLD,Netherlands,2016-10-01,101.1
NOR,Norway,2016-10-01,104.1
NZL,New Zealand,2016-10-01,102.1
PER,Peru,2016-10-01,88.3
PHL,Philippines,2016-10-01,94.7
POL,Poland,2016-10-01,100.1
PRT,Portugal,2016-10-01,101.3
PRY,Paraguay,2016-10-01,95.8
QAT,Qatar,2016-10-01,97.7
ROU,Romania,2016-10-01,100.2
RUS,Russian Federation,2016-10-01,109.7
SGP,Singapore,2016-10-01,96.4
SLV,El Salvador,2016-10-01,105.4
SVK,Slovakia,2016-10-01,100.9
SVN,Slovenia,2016-10-01,101.1
SWE,Sweden,2016-10-01,101.4
THA,Thailand,2016-10-01,98.9
TTO,Trinidad and Tobago,2016-10-01,104.2
TUR,Turkey,2016-10-01,113.0
TWN,"Taiwan, China",2016-10-01,96.9
UGA,Uganda,2016-10-01,99.8
UKR,Ukraine,2016-10-01,195.9
USA,United States,2016-10-01,102.9
ZAF,South Africa,2016-10-01,107.0
ALB,Albania,2017-01-01,96.5
AUS,Australia,2017-01-01,102.7
AUT,Austria,2017-01-01,102.4
BEL,Belgium,2017-01-01,102.9
BLR,Belarus,2017-01-01,422.73
BRA,Brazil,2017-01-01,8623763.3
CAN,Canada,2017-01-01,103.0
CHE,Switzerland,2017-01-01,99.6
CHL,Chile,2017-01-01,105.5
CHN,China,2017-01-01,95.2
COL,Colombia,2017-01-01,109.9
CRI,Costa Rica,2017-01-01,94.8
CYP,Cyprus,2017-01-01,99.4
CZE,Czech Republic,2017-01-01,102.9
DEU,Germany,2017-01-01,101.2
DNK,Denmark,2017-01-01,100.9
DOM,Dominican Republic,2017-01-01,92.0
EGY,"Egypt, Arab Rep.",2017-01-01,81.9
ESP,Spain,2017-01-01,100.7
EST,Estonia,2017-01-01,102.2
FIN,Finland,2017-01-01,101.1
FRA,France,2017-01-01,100.2
GBR,United Kingdom,2017-01-01,102.6
GRC,Greece,2017-01-01,98.6
GTM,Guatemala,2017-01-01,80.1
HKG,"Hong Kong SAR, China",2017-01-01,94.7
HND,Honduras,2017-01-01,303.1
HRV,Croatia,2017-01-01,100.2
HUN,Hungary,2017-01-01,102.3
IDN,Indonesia,2017-01-01,87.7
IND,India,2017-01-01,128.7
IRL,Ireland,2017-01-01,100.4
IRN,"Iran, Islamic Rep.",2017-01-01,31.0
IRQ,Iraq,2017-01-01,104.8
ISL,Iceland,2017-01-01,103.1
ISR,Israel,2017-01-01,99.5
ITA,Italy,2017-01-01,100.7
JOR,Jordan,2017-01-01,94.8
JPN,Japan,2017-01-01,100.0
KOR,"Korea, Rep.",2017-01-01,103.0
KWT,Kuwait,2017-01-01,112.6
LAO,"Lao, PDR",2017-01-01,100.9
LKA,Sri Lanka,2017-01-01,95.6
LTU,Lithuania,2017-01-01,103.7
LUX,Luxembourg,2017-01-01,101.4
LVA,Latvia,2017-01-01,102.0
MEX,Mexico,2017-01-01,105.6
MKD,North Macedonia,2017-01-01,110.6
MLT,Malta,2017-01-01,101.8
MUS,Mauritius,2017-01-01,99.1
MYS,Malaysia,2017-01-01,115.0
NGA,Nigeria,2017-01-01,203.5
NIC,Nicaragua,2017-01-01,193.4
NLD,Netherlands,2017-01-01,101.0
NOR,Norway,2017-01-01,104.1
NZL,New Zealand,2017-01-01,102.5
PER,Peru,2017-01-01,88.9
PHL,Philippines,2017-01-01,95.4
POL,Poland,2017-01-01,100.0
PRT,Portugal,2017-01-01,100.4
PRY,Paraguay,2017-01-01,96.7
QAT,Qatar,2017-01-01,97.9
ROU,Romania,2017-01-01,100.0
RUS,Russian Federation,2017-01-01,110.3
SGP,Singapore,2017-01-01,96.7
SLV,El Salvador,2017-01-01,105.6
SVK,Slovakia,2017-01-01,101.5
SVN,Slovenia,2017-01-01,100.0
SWE,Sweden,2017-01-01,101.1
THA,Thailand,2017-01-01,99.0
TTO,Trinidad and Tobago,2017-01-01,104.9
TUR,Turkey,2017-01-01,116.1
TWN,"Taiwan, China",2017-01-01,96.9
UGA,Uganda,2017-01-01,101.3
UKR,Ukraine,2017-01-01,198.8
USA,United States,2017-01-01,103.5
ZAF,South Africa,2017-01-01,108.7
ALB,Albania,2017-04-01,96.4
AUS,Australia,2017-04-01,103.1
AUT,Austria,2017-04-01,103.5
BEL,Belgium,2017-04-01,103.5
BLR,Belarus,2017-04-01,425.44
BRA,Brazil,2017-04-01,8706110.7
CAN,Canada,2017-04-01,103.5
CHE,Switzerland,2017-04-01,100.4
CHL,Chile,2017-04-01,106.2
CHN,China,2017-04-01,95.7
COL,Colombia,2017-04-01,111.7
CRI,Costa Rica,2017-04-01,95.2
CYP,Cyprus,2017-04-01,99.5
CZE,Czech Republic,2017-04-01,103.5
DEU,Germany,2017-04-01,102.4
DNK,Denmark,2017-04-01,101.6
DOM,Dominican Republic,2017-04-01,92.5
EGY,"Egypt, Arab Rep.",2017-04-01,85.4
ESP,Spain,2017-04-01,102.5
EST,Estonia,2017-04-01,103.3
FIN,Finland,2017-04-01,101.7
FRA,France,2017-04-01,101.1
GBR,United Kingdom,2017-04-01,103.8
GRC,Greece,2017-04-01,101.2
GTM,Guatemala,2017-04-01,80.7
HKG,"Hong Kong SAR, China",2017-04-01,95.7
HND,Honduras,2017-04-01,306.3
HRV,Croatia,2017-04-01,101.8
HUN,Hungary,2017-04-01,103.2
IDN,Indonesia,2017-04-01,88.4
IND,India,2017-04-01,129.4
IRL,Ireland,2017-04-01,101.7
IRN,"Iran, Islamic Rep.",2017-04-01,31.8
IRQ,Iraq,2017-04-01,104.4
ISL,Iceland,2017-04-01,104.7
ISR,Israel,2017-04-01,100.1
ITA,Italy,2017-04-01,101.4
JOR,Jordan,2017-04-01,95.2
JPN,Japan,2017-04-01,100.4
KOR,"Korea, Rep.",2017-04-01,103.4
KWT,Kuwait,2017-04-01,113.1
LAO,"Lao, PDR",2017-04-01,101.2
LKA,Sri Lanka,2017-04-01,96.1
LTU,Lithuania,2017-04-01,106.8
LUX,Luxembourg,2017-04-01,102.6
LVA,Latvia,2017-04-01,103.9
MEX,Mexico,2017-04-01,107.0
MKD,North Macedonia,2017-04-01,111.4
MLT,Malta,2017-04-01,101.9
MUS,Mauritius,2017-04-01,100.0
MYS,Malaysia,2017-04-01,115.5
NGA,Nigeria,2017-04-01,210.1
NIC,Nicaragua,2017-04-01,195.2
NLD,Netherlands,2017-04-01,101.8
NOR,Norway,2017-04-01,105.2
NZL,New Zealand,2017-04-01,102.4
PER,Peru,2017-04-01,89.5
PHL,Philippines,2017-04-01,95.7
POL,Poland,2017-04-01,100.7
PRT,Portugal,2017-04-01,102.6
PRY,Paraguay,2017-04-01,98.2
QAT,Qatar,2017-04-01,98.5
ROU,Romania,2017-04-01,100.3
RUS,Russian Federation,2017-04-01,110.8
SGP,Singapore,2017-04-01,97.3
SLV,El Salvador,2017-04-01,105.6
SVK,Slovakia,2017-04-01,101.8
SVN,Slovenia,2017-04-01,102.0
SWE,Sweden,2017-04-01,102.4
THA,Thailand,2017-04-01,99.0
TTO,Trinidad and Tobago,2017-04-01,104.9
TUR,Turkey,2017-04-01,120.1
TWN,"Taiwan, China",2017-04-01,97.2
UGA,Uganda,2017-04-01,102.4
UKR,Ukraine,2017-04-01,201.5
USA,United States,2017-04-01,104.0
ZAF,South Africa,2017-04-01,110.0
ALB,Albania,2017-07-01,96.4
AUS,Australia,2017-07-01,103.9
AUT,Austria,2017-07-01,103.6
BEL,Belgium,2017-07-01,103.8
BLR,Belarus,2017-07-01,429.56
BRA,Brazil,2017-07-01,8774336.7
CAN,Canada,2017-07-01,103.7
CHE,Switzerland,2017-07-01,99.9
CHL,Chile,2017-07-01,106.2
CHN,China,2017-07-01,96.2
COL,Colombia,2017-07-01,112.2
CRI,Costa Rica,2017-07-01,95.5
CYP,Cyprus,2017-07-01,99.7
CZE,Czech Republic,2017-07-01,104.0
DEU,Germany,2017-07-01,103.4
DNK,Denmark,2017-07-01,102.1
DOM,Dominican Republic,2017-07-01,93.0
EGY,"Egypt, Arab Rep.",2017-07-01,90.2
ESP,Spain,2017-07-01,101.8
EST,Estonia,2017-07-01,104.3
FIN,Finland,2017-07-01,101.7
FRA,France,2017-07-01,101.2
GBR,United Kingdom,2017-07-01,104.4
GRC,Greece,2017-07-01,99.8
GTM,Guatemala,2017-07-01,81.1
HKG,"Hong Kong SAR, China",2017-07-01,96.0
HND,Honduras,2017-07-01,309.3
HRV,Croatia,2017-07-01,102.5
HUN,Hungary,2017-07-01,103.8
IDN,Indonesia,2017-07-01,88.9
IND,India,2017-07-01,131.1
IRL,Ireland,2017-07-01,101.9
IRN,"Iran, Islamic Rep.",2017-07-01,32.1
IRQ,Iraq,2017-07-01,105.9
ISL,Iceland,2017-07-01,105.1
ISR,Israel,2017-07-01,100.1
ITA,Italy,2017-07-01,101.9
JOR,Jordan,2017-07-01,95.6
JPN,Japan,2017-07-01,100.4
KOR,"Korea, Rep.",2017-07-01,103.7
KWT,Kuwait,2017-07-01,113.5
LAO,"Lao, PDR",2017-07-01,101.4
LKA,Sri Lanka,2017-07-01,96.6
LTU,Lithuania,2017-07-01,107.0
LUX,Luxembourg,2017-07-01,102.7
LVA,Latvia,2017-07-01,103.4
MEX,Mexico,2017-07-01,107.9
MKD,North Macedonia,2017-07-01,111.9
MLT,Malta,2017-07-01,102.0
MUS,Mauritius,2017-07-01,100.3
MYS,Malaysia,2017-07-01,116.0
NGA,Nigeria,2017-07-01,217.2
NIC,Nicaragua,2017-07-01,197.1
NLD,Netherlands,2017-07-01,102.3
NOR,Norway,2017-07-01,105.1
NZL,New Zealand,2017-07-01,102.9
PER,Peru,2017-07-01,90.0
PHL,Philippines,2017-07-01,96.1
POL,Poland,2017-07-01,100.5
PRT,Portugal,2017-07-01,101.8
PRY,Paraguay,2017-07-01,98.9
QAT,Qatar,2017-07-01,99.0
ROU,Romania,2017-07-01,100.6
RUS,Russian Federation,2017-07-01,111.6
SGP,Singapore,2017-07-01,97.5
SLV,El Salvador,2017-07-01,105.7
SVK,Slovakia,2017-07-01,102.0
SVN,Slovenia,2017-07-01,101.6
SWE,Sweden,2017-07-01,102.8
TCD,Chad,2017-07-01,104.1
THA,Thailand,2017-07-01,99.1
TTO,Trinidad and Tobago,2017-07-01,104.8
TUR,Turkey,2017-07-01,121.9
TWN,"Taiwan, China",2017-07-01,97.3
UGA,Uganda,2017-07-01,102.6
UKR,Ukraine,2017-07-01,206.8
USA,United States,2017-07-01,104.2
ZAF,South Africa,2017-07-01,111.0
ALB,Albania,2017-10-01,97.1
AUS,Australia,2017-10-01,104.1
AUT,Austria,2017-10-01,104.4
BEL,Belgium,2017-10-01,103.8
BLR,Belarus,2017-10-01,432.51
BRA,Brazil,2017-10-01,8861056.1
CAN,Canada,2017-10-01,104.1
CHE,Switzerland,2017-10-01,100.0
CHL,Chile,2017-10-01,106.6
CHN,China,2017-10-01,96.6
COL,Colombia,2017-10-01,112.7
CRI,Costa Rica,2017-10-01,95.8
CYP,Cyprus,2017-10-01,99.4
CZE,Czech Republic,2017-10-01,104.2
DEU,Germany,2017-10-01,102.7
DNK,Denmark,2017-10-01,101.7
DOM,Dominican Republic,2017-10-01,93.6
EGY,"Egypt, Arab Rep.",2017-10-01,91.8
ESP,Spain,2017-10-01,102.9
EST,Estonia,2017-10-01,104.1
FIN,Finland,2017-10-01,101.9
FRA,France,2017-10-01,101.2
GBR,United Kingdom,2017-10-01,104.9
GRC,Greece,2017-10-01,100.8
GTM,Guatemala,2017-10-01,81.7
HKG,"Hong Kong SAR, China",2017-10-01,95.8
HND,Honduras,2017-10-01,311.9
HRV,Croatia,2017-10-01,102.1
HUN,Hungary,2017-10-01,104.0
IDN,Indonesia,2017-10-01,89.5
IND,India,2017-10-01,133.3
IRL,Ireland,2017-10-01,100.9
IRN,"Iran, Islamic Rep.",2017-10-01,32.5
IRQ,Iraq,2017-10-01,105.3
ISL,Iceland,2017-10-01,105.6
ISR,Israel,2017-10-01,100.4
ITA,Italy,2017-10-01,100.9
JOR,Jordan,2017-10-01,96.8
JPN,Japan,2017-10-01,100.6
KOR,"Korea, Rep.",2017-10-01,103.6
KWT,Kuwait,2017-10-01,114.0
LAO,"Lao, PDR",2017-10-01,102.2
LKA,Sri Lanka,2017-10-01,97.1
LTU,Lithuania,2017-10-01,107.6
LUX,Luxembourg,2017-10-01,102.7
LVA,Latvia,2017-10-01,103.9
MEX,Mexico,2017-10-01,108.9
MKD,North Macedonia,2017-10-01,112.7
MLT,Malta,2017-10-01,102.8
MUS,Mauritius,2017-10-01,100.5
MYS,Malaysia,2017-10-01,116.1
NGA,Nigeria,2017-10-01,223.3
NIC,Nicaragua,2017-10-01,199.3
NLD,Netherlands,2017-10-01,102.1
NOR,Norway,2017-10-01,105.7
NZL,New Zealand,2017-10-01,103.1
PER,Peru,2017-10-01,90.4
PHL,Philippines,2017-10-01,96.8
POL,Poland,2017-10-01,100.8
PRT,Portugal,2017-10-01,102.5
PRY,Paraguay,2017-10-01,99.7
QAT,Qatar,2017-10-01,99.8
ROU,Romania,2017-10-01,101.5
RUS,Russian Federation,2017-10-01,112.2
SGP,Singapore,2017-10-01,97.8
SLV,El Salvador,2017-10-01,105.7
SVK,Slovakia,2017-10-01,102.3
SVN,Slovenia,2017-10-01,101.7
SWE,Sweden,2017-10-01,102.8
TCD,Chad,2017-10-01,102.4
THA,Thailand,2017-10-01,99.4
TTO,Trinidad and Tobago,2017-10-01,105.3
TUR,Turkey,2017-10-01,126.4
TWN,"Taiwan, China",2017-10-01,97.9
UGA,Uganda,2017-10-01,103.6
UKR,Ukraine,2017-10-01,212.6
USA,United States,2017-10-01,104.7
ZAF,South Africa,2017-10-01,111.6
ALB,Albania,2018-01-01,97.6
AUS,Australia,2018-01-01,104.4
AUT,Austria,2018-01-01,104.4
BEL,Belgium,2018-01-01,104.3
BLR,Belarus,2018-01-01,435.34
BRA,Brazil,2018-01-01,8897793.4
CAN,Canada,2018-01-01,104.9
CHE,Switzerland,2018-01-01,100.1
CHL,Chile,2018-01-01,107.2
CHN,China,2018-01-01,97.0
COL,Colombia,2018-01-01,114.5
CRI,Costa Rica,2018-01-01,96.1
CYP,Cyprus,2018-01-01,99.1
CZE,Czech Republic,2018-01-01,105.0
DEU,Germany,2018-01-01,102.5
DNK,Denmark,2018-01-01,101.6
DOM,Dominican Republic,2018-01-01,94.3
EGY,"Egypt, Arab Rep.",2018-01-01,92.3
ESP,Spain,2018-01-01,101.6
EST,Estonia,2018-01-01,104.2
FIN,Finland,2018-01-01,101.8
FRA,France,2018-01-01,101.2
GBR,United Kingdom,2018-01-01,104.9
GRC,Greece,2018-01-01,98.8
